,id,track_name,artist,album_name,album_release_date,album_track_num,album_track_placement,genre,duration_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
387,5EehBjlQfBYKYbDVXydVpp,Aurorae,Triptykon,Melana Chasmata,2014-04-15,5,0.5555555555555556,,6.284883333333334,False,40,0.503,0.585,11,-6.755,1,0.0338,1.62e-05,0.861,0.0776,0.296,137.047,4
388,0WC9LsPSCF2OnLrJ1xRCm4,"Anthem for No State, Pt. III",Godspeed You! Black Emperor,Luciferian Towers,2017-09-22,8,1.0,,8.602566666666666,False,0,0.0986,0.71,5,-6.795,0,0.0502,0.0291,0.79,0.143,0.0705,159.465,3
389,5ugzDiilhy6ILKmKfhEzd7,The Hand That Feeds,Nine Inch Nails,With Teeth,2005-05-03,4,0.3076923076923077,,3.528,False,62,0.587,0.99,0,-4.496,1,0.0783,0.0172,0.000668,0.104,0.486,127.992,4
390,5Zpz5P2xyLwULnB8ZHyH4w,Pursuit,Gesaffelstein,Aleph,2013-10-28,2,0.14285714285714285,,4.126716666666667,False,0,0.682,0.934,7,-4.822,1,0.0741,0.0619,0.926,0.106,0.0708,108.982,3
391,7ssZGQ4x47UVwcQD0bJY7a,Liberation,Devin Townsend Project,Epicloud,2012-09-18,4,0.3076923076923077,,3.344,False,25,0.343,0.993,10,-5.414,0,0.15,1.79e-06,0.805,0.828,0.0965,77.001,4
392,56VeOxCMtEuWhLWuqmLoQb,In The Name Of Amun,Nile,What Should Not Be Unearthed,2015-08-28,4,0.4,,6.827716666666666,False,0,0.269,0.904,8,-4.087,1,0.0686,5.37e-05,0.444,0.111,0.123,129.828,4
393,0qzmXZxtu69FoL1yz3dhsb,Barra Edinazzu,Nile,Amongst the Catacombs of Nephren-Ka,1998-04-28,2,0.18181818181818182,,2.7893333333333334,False,23,0.223,0.938,2,-7.591,1,0.136,1.98e-06,0.738,0.0768,0.066,143.785,4
394,7JyR9WAhTfrVMjBqUZt4Zq,Zebra,Oneohtrix Point Never,R Plus Seven,2013-09-30,5,0.5,,6.745433333333334,False,29,0.438,0.404,8,-9.615,1,0.0411,0.577,0.858,0.0327,0.0905,120.048,4
395,5EOtmrn2eXfV4WgZCcvTBR,I Spew Thee out of My Mouth,The Monolith Deathcult,Trivmvirate,2008,6,0.75,,8.282,False,5,0.248,0.984,11,-6.711,0,0.171,2.73e-05,0.819,0.118,0.0357,125.147,4
396,18gIbs3OsfukYZ8xpeHKOj,Master of the Bryansk Forest,The Monolith Deathcult,Trivmvirate,2008,4,0.5,,7.224,False,8,0.354,0.953,7,-6.746,1,0.114,0.00313,0.901,0.142,0.0368,166.694,4
397,7vnlMjjjdSvowlgaLDCw7M,Deus Ex Machina,The Monolith Deathcult,Trivmvirate,2008,1,0.125,,9.222433333333333,False,7,0.294,0.932,7,-7.339,1,0.194,0.00209,0.532,0.262,0.0395,124.757,4
398,1qXXsm5HOx6lssCY9Sct2E,Celestial Violence,Ihsahn,Arktis.,2016-04-08,10,0.9090909090909091,,5.410666666666667,False,40,0.435,0.498,10,-8.681,1,0.0356,0.00212,0.00748,0.0827,0.0563,138.075,4
399,3kcmRkMavBYtBjRDdb4pnL,Pressure,Ihsahn,Arktis.,2016-04-08,7,0.6363636363636364,,6.074083333333333,False,16,0.346,0.684,4,-5.334,0,0.0549,5.35e-05,0.734,0.294,0.266,77.014,4
400,075jSmV95NQJxazrAEVda1,Hold Your Children Close and Pray for Oblivion,Anaal Nathrakh,The Whole of the Law,2016-10-28,3,0.23076923076923078,,3.5854166666666667,False,32,0.35,0.701,0,-2.883,1,0.111,1.47e-05,5.75e-05,0.345,0.0362,120.075,4
401,12ZmgHSXxzQKXetOIstzcT,Live For The Kill,Amon Amarth,Twilight Of The Thunder God,2008-09-30,9,0.9,,4.161766666666667,False,42,0.338,0.957,4,-5.314,0,0.0856,0.000125,0.451,0.304,0.132,177.083,4
402,0Oefudv1q0nSTg1CdPO8Zy,Under Siege,Amon Amarth,Deceiver of the Gods,2013-07-30,5,0.5,,6.2931,False,12,0.166,0.932,11,-6.266,0,0.0907,3.27e-05,0.547,0.258,0.222,184.484,3
403,64MbNlT0RbMyNXohVsZSow,Shape Shifter,Amon Amarth,Deceiver of the Gods,2013-07-30,4,0.4,,4.041766666666667,False,13,0.431,0.982,9,-4.371,0,0.0757,5.6e-05,0.422,0.0603,0.269,162.031,4
404,3nHiVhjwfNdHKkPQiYSy6y,Idol,Anaal Nathrakh,Desideratum,2014-10-27,7,0.6363636363636364,,3.6285666666666665,False,18,0.216,0.889,5,-3.4,1,0.107,3.31e-06,0.591,0.318,0.11,121.92,4
405,0sVhW1XDqyKSB6610T9Ze6,Monstrum in Animo,Anaal Nathrakh,Desideratum,2014-10-27,3,0.2727272727272727,,4.021866666666667,False,16,0.169,0.783,7,-3.106,1,0.1,3.48e-06,0.797,0.335,0.12,118.866,5
406,2Bqtvd1YJQp5HI2YsO4x42,Acheronta Movebimus,Anaal Nathrakh,Desideratum,2014-10-27,1,0.09090909090909091,,3.4964166666666667,False,13,0.148,0.815,5,-4.133,1,0.114,2.05e-05,0.777,0.137,0.0717,136.617,4
407,3OszIXRrABV5f6F9JOGK3o,Leica,The Faceless,Akeldama,2006-11-14,6,0.75,,5.2111,False,25,0.279,0.988,8,-5.729,1,0.15,4.3e-06,0.421,0.15,0.199,112.971,4
408,1SILFUnwInMtzh5WR3hM6n,Horizons Of Chaos Pt 2: Hypocrisy,The Faceless,Akeldama,2006-11-14,5,0.625,,3.7331,False,22,0.396,0.965,0,-5.398,1,0.173,2.34e-05,0.000592,0.124,0.105,118.954,3
409,1mJjJFgHUKtf82vp1yc6yI,Rooms and Shadows,Swallow The Sun,"Songs from the North I, II & III",2015-11-13,3,0.14285714285714285,,7.332666666666666,False,23,0.371,0.628,8,-6.414,1,0.0346,4.49e-05,0.206,0.0899,0.133,123.996,4
410,0SjyjgpSsNQFq5cADGv2iI,With You Came the Whole of the World's Tears,Swallow The Sun,"Songs from the North I, II & III",2015-11-13,1,0.047619047619047616,,9.024433333333333,False,24,0.277,0.388,9,-8.112,0,0.0349,0.00163,0.384,0.332,0.116,124.112,4
411,12S1bAvQbo6HLxUyO1kYat,Place of Nothing,Marianas Rest,Horror Vacui,2016-10-22,7,0.875,,5.310666666666666,False,25,0.396,0.846,8,-4.462,1,0.05,1.13e-05,0.694,0.525,0.117,135.096,4
412,5YQznYuw1IVXlgTnbdhmKv,A Lonely Place to Die,Marianas Rest,Horror Vacui,2016-10-22,5,0.625,,5.806,False,19,0.394,0.879,2,-4.221,0,0.0373,2.11e-05,0.58,0.339,0.129,109.996,4
413,545tyAmMOPDNiTYhGR3MjO,Nadir,Marianas Rest,Horror Vacui,2016-10-22,2,0.25,,6.074216666666667,False,16,0.169,0.907,9,-5.193,0,0.0754,0.000767,0.00154,0.231,0.114,98.675,4
414,24ndjs1IMDS6txWtgbNPgu,The Millennialist,Marianas Rest,Horror Vacui,2016-10-22,1,0.125,,5.984666666666667,False,26,0.462,0.819,0,-6.103,1,0.0321,1.41e-05,0.00475,0.299,0.0842,112.983,4
415,2JxK199j9SMoclEoIXt3vX,Sepulchral Ritual,Sacred Son,Sacred Son,2017-08-18,4,1.0,,9.108116666666666,False,3,0.0684,0.748,5,-6.629,1,0.094,5.52e-06,0.576,0.668,0.0871,77.557,4
416,7MCUvbSrSb1tDaav7ERcOY,Apocalyptic Winter,Sacred Son,Sacred Son,2017-08-18,2,0.5,,7.881883333333334,False,5,0.134,0.633,11,-6.334,0,0.0596,0.000787,0.845,0.414,0.302,72.545,4
417,08zYafMSWiXEbBLgqPFLSk,Kings of Greed,Meadows End,The Sufferwell,2014-06-13,1,0.09090909090909091,,4.029883333333333,False,4,0.235,0.975,9,-4.344,0,0.218,0.000628,0.281,0.0625,0.0554,184.003,4
418,4Q4kGvV3LLxCNn2s8z4o0Z,"Strike First, Strike Hard, Strike Often",Dawn Of Azazel,The Tides of Damocles,2015-04-27,1,0.1,,3.5911166666666667,False,3,0.319,0.984,6,-4.481,1,0.274,0.000104,0.000147,0.283,0.181,123.032,4
419,0qovEM01orefCPsiB129li,Irresistible Foe,Dawn Of Azazel,The Tides of Damocles,2015-04-27,2,0.2,,5.1263,False,2,0.282,0.986,8,-4.329,1,0.199,8.19e-05,0.00136,0.188,0.137,135.072,5
420,2Y968VVFUcdktnkS8eWCnw,The Odious Tides,Dawn Of Azazel,The Tides of Damocles,2015-04-27,4,0.4,,5.473983333333334,False,1,0.303,0.989,6,-4.492,0,0.253,8.82e-05,0.000565,0.0838,0.0848,110.047,5
421,2ZsI2TaNfKYXNTcufrFK52,"Forever Enduring, Always Ready",Dawn Of Azazel,The Tides of Damocles,2015-04-27,5,0.5,,5.246533333333333,False,1,0.305,0.978,6,-3.941,1,0.191,0.000227,0.000455,0.374,0.169,110.418,4
422,04y73nlD9w1m5noNLLP12z,Controlled Burn,Dawn Of Azazel,The Tides of Damocles,2015-04-27,6,0.6,,5.63395,False,1,0.251,0.985,7,-3.737,1,0.214,0.000174,0.0,0.307,0.0934,100.145,4
423,2uacjwsesy6FIFAw7lMOyx,Progeny of Pain,Dawn Of Azazel,The Tides of Damocles,2015-04-27,7,0.7,,4.1499500000000005,False,1,0.336,0.969,1,-4.397,1,0.248,0.000205,1.09e-05,0.88,0.333,107.507,3
424,7vLT4e4BWQnGH35SS4SRDx,The Eagles Grasp,Dawn Of Azazel,The Tides of Damocles,2015-04-27,8,0.8,,4.270183333333334,False,0,0.531,0.997,5,-4.714,0,0.164,3.61e-05,0.0157,0.171,0.101,123.977,4
425,5lkBvco8InRhJ5DcPNJ20i,Damocles,Dawn Of Azazel,The Tides of Damocles,2015-04-27,9,0.9,,2.79585,False,0,0.265,0.984,6,-4.387,1,0.271,3.57e-05,0.000536,0.147,0.154,94.982,4
426,2a7oJE4fKQoupsQQaabnWY,Tarnished Gold,Dawn Of Azazel,The Tides of Damocles,2015-04-27,10,1.0,,8.726766666666666,False,0,0.404,0.94,7,-4.6,1,0.0534,7.19e-06,0.0152,0.192,0.517,84.93,4
427,35Dl4dgvZM9WBuLfXmuXoJ,Through Your Eyes,Myrath,Legacy,2016-02-12,6,0.5,,5.621933333333333,False,16,0.443,0.941,7,-4.513,0,0.0565,0.000312,0.0,0.0896,0.206,130.028,4
428,4yZWsOh2oAxYSLt5d5K4YF,My Bones to the Sea,Harakiri for the Sky,Aokigahara,2014-04-21,1,0.1111111111111111,,7.858333333333333,False,25,0.33,0.942,8,-4.627,1,0.195,5.31e-05,0.765,0.106,0.0317,119.944,4
429,1eJeS2lssioWFGcgWSQKVh,The Cave,Orphaned Land,Unsung Prophets And Dead Messiahs,2018-01-26,1,0.07692307692307693,,8.177666666666667,False,33,0.311,0.974,4,-4.427,0,0.131,0.0014,0.00167,0.627,0.336,196.047,3
430,6o1CI3E2sElsJY85bSoGGx,Alley Cat,Seventh Wonder,The Great Escape,2010-12-03,2,0.2857142857142857,,6.13155,False,0,0.493,0.966,5,-3.977,0,0.0789,0.000733,1.76e-05,0.426,0.472,99.949,4
431,6GuIVKwqty74AJqwHfQnzP,Wizeman,Seventh Wonder,The Great Escape,2010-12-03,1,0.14285714285714285,,5.741333333333333,False,0,0.457,0.924,1,-4.377,1,0.0775,0.00199,1.32e-06,0.228,0.461,135.04,4
432,1T3PD2mjj9yjHj1tANQYz5,Sordid Affair,Röyksopp,The Inevitable End,2014-11-10,3,0.17647058823529413,,6.3337666666666665,False,35,0.58,0.505,10,-10.06,0,0.0292,0.00569,0.442,0.107,0.285,128.006,4
433,77jh2iRV4sP7U6T5Gr3zsf,Suspended In Cubes Of Torment,Gigan,A Celebration Of Guilt,2011-08-09,2,0.15384615384615385,,3.49,False,1,0.514,0.974,2,-5.792,1,0.0546,7.74e-05,0.866,0.184,0.293,94.983,4
434,24AbTvGP7woYJ9WIaGqrXH,Reverence,Countless Skies,Countless Skies,2014-11-07,4,1.0,,6.9,False,11,0.468,0.806,2,-11.584,0,0.0655,0.461,0.675,0.111,0.066,101.017,3
435,30hBzw7EcSVQQBHljLgnd9,Thundercult,Doomsword,My Name Will Live On,2007-06-15,6,0.6666666666666666,,5.286433333333333,False,4,0.431,0.909,8,-5.208,0,0.098,9.71e-05,0.776,0.361,0.371,92.001,4
436,0HttySIHcGjCMlLwnTIfeF,Claidheamh Solais (Sword of Light),Doomsword,My Name Will Live On,2007-06-15,5,0.5555555555555556,,6.709333333333333,False,5,0.542,0.958,8,-5.681,0,0.118,0.000124,0.671,0.0544,0.322,120.086,4
437,5Q14uojQ7rEViPh3pYSuvY,Days of High Adventure,Doomsword,My Name Will Live On,2007-06-15,3,0.3333333333333333,,4.466433333333333,False,13,0.398,0.948,4,-6.17,1,0.117,7.12e-06,0.789,0.0442,0.287,150.153,4
438,6oD4xwgSbO1LbHUQQTE4kv,Death of Ferdia,Doomsword,My Name Will Live On,2007-06-15,1,0.1111111111111111,,7.374433333333333,False,8,0.333,0.885,1,-6.026,0,0.112,0.000817,0.314,0.145,0.374,143.939,3
439,7lK0pA8UiPXXkeMXBdCtlT,An Ember's Arc,Be'lakor,Vessels,2016-06-24,2,0.25,,8.479716666666667,False,0,0.251,0.942,5,-6.785,0,0.111,0.00415,0.827,0.112,0.152,107.471,4
440,11utM9b7yIpYtSUECSD9cZ,Rebellion in Dreamland - (Remastered 2017),Gamma Ray,Land of the Free (Anniversary Edition),2017-09-29,1,0.05,,8.747766666666667,False,12,0.128,0.86,4,-9.778,0,0.0756,0.00035,0.00313,0.453,0.317,174.95,4
441,45RNennAYw2x04WVraK5Z7,Invictus Daedalus,Mechina,Acheron,2015-03-22,10,0.9090909090909091,,6.5968333333333335,False,11,0.282,0.971,6,-4.857,1,0.132,8.25e-05,0.675,0.603,0.0377,128.648,3
442,3Yj4GLWhtNYWyVF8un7cV6,The Hyperion Threnody,Mechina,Acheron,2015-03-22,8,0.7272727272727273,,9.572183333333333,False,13,0.533,0.989,2,-5.318,0,0.168,0.0002,0.832,0.124,0.0517,111.008,4
443,2ZJwBO0fLrMHT6RRdSAnSz,On the Wings of Nefeli,Mechina,Acheron,2015-03-22,4,0.36363636363636365,,7.4138166666666665,False,34,0.397,0.93,8,-7.05,0,0.116,0.0587,0.606,0.376,0.0427,145.036,4
444,2TNXzqGQhNE2KJj4plPZEr,Fire and Ice,Exmortus,Ride Forth,2016-01-08,9,1.0,,6.180816666666667,False,9,0.596,0.992,8,-2.65,0,0.0882,0.000595,0.354,0.0275,0.31,116.251,3
445,3ehhbG3d2jARD3N2WtwbFN,Black Sails,Exmortus,Ride Forth,2016-01-08,5,0.5555555555555556,,4.902416666666666,False,10,0.55,0.982,8,-2.585,1,0.0758,0.000112,0.622,0.0974,0.518,110.274,3
446,6FXYL1zo37IPGtva74JvIA,Meditatum IV,Urfaust,Empty Space Meditation,2016-10-28,4,0.6666666666666666,,8.930666666666667,False,11,0.198,0.656,4,-9.725,1,0.066,5.17e-05,0.498,0.113,0.0923,99.441,4
447,2vZ3g1Cc2IzIdzNSaQ1NNt,Trúbadóirí Ólta an Diabhail (Side A),Urfaust,Trúbadóirí Ólta an Diabhail,2013-09-13,1,0.5,,15.69425,False,10,0.0751,0.903,0,-7.418,1,0.119,0.000121,0.754,0.0881,0.0536,174.991,3
448,7bR8SBWFHoblILMFnh4qI9,Of Empires Forlorn,While Heaven Wept,Of Empires Forlorn,2003,2,0.25,,7.831549999999999,False,7,0.415,0.93,0,-4.283,0,0.0536,0.000408,0.429,0.181,0.317,113.981,4
449,7xYc9BkrLfgRSNvSR3JCdU,Icarus and I / Ardor,While Heaven Wept,Suspended at Aphelion,2014-11-18,2,0.2857142857142857,,12.248600000000001,False,0,0.193,0.877,1,-7.594,1,0.0722,0.03,0.00333,0.0522,0.169,105.035,3
450,6UvG6W45NC0k7HqfoDo79X,Tier,Rammstein,Sehnsucht,1997-08-25,3,0.2727272727272727,,3.7677666666666667,False,0,0.607,0.945,7,-4.927,1,0.0578,0.00494,0.032,0.176,0.433,95.071,4
451,1MWaSUHDZBjPrsyaVxruqx,Engel,Rammstein,Sehnsucht,1997-08-25,2,0.18181818181818182,,4.404433333333333,False,0,0.638,0.664,2,-5.767,1,0.0294,0.00872,0.00451,0.173,0.323,96.078,4
452,4tNIRQkZwbtXPVYtaYDiTd,Amour,Rammstein,"Reise, Reise",2004-09-27,11,1.0,,4.848433333333333,False,42,0.64,0.529,5,-7.18,0,0.0275,0.0053,0.0919,0.12,0.259,104.023,4
453,7KiB7d1EkC0YM2OAQGACML,Stein um Stein,Rammstein,"Reise, Reise",2004-09-27,9,0.8181818181818182,,3.8735500000000003,False,39,0.582,0.559,8,-5.755,1,0.032,0.000181,0.225,0.468,0.118,120.002,4
454,0k8LXt5uJ5O07BhSvnvjkY,Moskau,Rammstein,"Reise, Reise",2004-09-27,7,0.6363636363636364,,4.271766666666666,False,50,0.493,0.963,11,-3.41,1,0.0638,2.25e-05,0.667,0.305,0.305,147.992,4
455,53yBfGozCZOAqaM16PwMKP,"Reise, Reise",Rammstein,"Reise, Reise",2004-09-27,1,0.09090909090909091,,4.185766666666667,False,51,0.475,0.816,6,-5.502,1,0.0644,0.0027,0.366,0.332,0.248,130.065,4
456,3Cc0TLxGiuzxyViTjqug3O,Attack of the Mammoth,Sumokem,The Guardian of Yosemite,2017-10-06,1,0.14285714285714285,,7.864233333333333,False,0,0.268,0.788,1,-6.306,1,0.0495,0.0036,0.0594,0.21,0.389,128.683,4
457,4xWhPjbqCMWkpneFneXOJv,Nantucket,Sumokem,The Guardian of Yosemite,2017-10-06,7,1.0,,10.089133333333333,False,0,0.322,0.716,8,-7.231,1,0.0361,0.00252,0.304,0.0871,0.399,74.345,4
458,2oRQbvPBZWsqSvVzzVR2Or,Sweltering Madness,Gatecreeper,Sweltering Madness,2017-11-10,1,0.5,,5.058000000000001,False,17,0.423,0.925,7,-4.569,1,0.0535,1.29e-06,0.749,0.485,0.0997,120.055,4
459,0mugJWE07vmRhgBAy0GXut,Carbon Phrases,Alkaloid,The Malkuth Grimoire,2015-03-17,1,0.08333333333333333,,9.5311,False,23,0.56,0.96,2,-6.869,1,0.0664,0.00163,0.0121,0.0965,0.322,131.942,4
460,0uGXNDCd9AH28AWS0pfrrT,Blooming Blades,CHTHONIC,Mirror of Retribution,2009-01-01,2,0.16666666666666666,,4.679550000000001,False,8,0.465,0.979,10,-4.283,0,0.083,4.36e-06,0.929,0.137,0.173,96.492,4
461,1ZB1rI6gMQziO7Sg9bYwFM,Defenders Of Bú-Tik Palace,CHTHONIC,Bù-Tik,2013-01-01,9,0.9,,5.38355,False,9,0.457,0.996,11,-3.063,0,0.0855,0.000567,0.00015,0.364,0.201,95.018,4
462,2PeuJQnWKfjjMs1crRn9Gu,Again and Again,Rise Of The Northstar,Welcame,2014-11-24,6,0.5454545454545454,,4.524216666666666,False,0,0.265,0.906,2,-5.783,1,0.0679,0.000413,0.000152,0.0885,0.211,93.744,4
463,7MTrtepupFxxazSHzodWBV,What the Fuck,Rise Of The Northstar,Welcame,2014-11-24,1,0.09090909090909091,,5.760433333333333,False,0,0.451,0.883,0,-5.534,1,0.0442,0.0029,0.00247,0.11,0.17,92.465,4
464,1mOARInYNTopfLjKwJXuub,Samurai Spirit,Rise Of The Northstar,Welcame,2014-11-24,4,0.36363636363636365,,3.5917666666666666,False,0,0.452,0.981,11,-5.013,0,0.232,0.0139,0.0,0.431,0.311,90.008,4
465,47EIFgdZQQf3WVaXD8p8Zq,Welcame (Furyo State of Mind),Rise Of The Northstar,Welcame,2014-11-24,2,0.18181818181818182,,4.320216666666667,False,0,0.523,0.924,2,-5.233,1,0.0772,0.000172,0.00186,0.336,0.225,110.005,4
466,4TvJl9qUuGpWp6NhvSOegy,The Wealth Of Darkness,Keep Of Kalessin,Armada,2006-04-04,9,0.9,,6.440433333333333,True,10,0.34,0.994,3,-4.658,1,0.0749,4.55e-06,0.827,0.0908,0.0299,105.1,3
467,3gEIblJfPxPDXD6fHXgF8w,Push Pull Destroy,Battlecross,Pursuit of Honor,2011-08-02,2,0.18181818181818182,,3.586,False,35,0.428,0.992,0,-3.476,0,0.121,3.85e-06,0.807,0.0575,0.199,159.992,4
468,28OQVEP47BO0iG8e6heo4P,Black Soot and Red Blood,Panopticon,Kentucky,2012-01-06,4,0.5,,10.18755,False,19,0.19,0.859,10,-9.658,0,0.102,0.000795,0.00242,0.604,0.257,128.615,4
469,75SYO7isbz9x5CRSpcZP53,Return Trip,Electric Wizard,Come My Fanatics...,2006,1,0.125,,10.047333333333334,False,0,0.17,0.552,11,-6.97,1,0.0378,0.00306,0.932,0.176,0.31,124.183,4
470,5ivvHk5ByPz37ZCVPWbPAt,Kasvot,KAUAN,Kaiho,2017-09-22,2,0.25,,7.429733333333333,False,0,0.121,0.299,9,-15.519,0,0.0427,0.679,0.886,0.0944,0.039,69.404,5
471,2i27j8Utu22UyLeW3SKoaF,The Hypocrisy,Fleshgod Apocalypse,Agony (Bonus Version),2011-08-09,2,0.18181818181818182,,5.51955,False,0,0.414,0.995,4,-1.651,0,0.169,0.00153,0.856,0.366,0.0347,125.057,3
472,5rMmAix3Ub8VFDQv47LuP4,Not Unlike The Waves,Agalloch,Ashes Against The Grain,2006-08-15,5,0.625,,9.269333333333332,False,26,0.186,0.92,0,-4.974,0,0.0638,5.15e-05,0.226,0.391,0.114,96.036,4
473,2lKANfnW0IJDSSRFO8R9GW,From the Abyss,Exmortus,Slave to the Sword,2014-02-04,7,0.7,,5.6885,False,12,0.526,0.993,1,-1.393,1,0.238,1.2e-05,0.175,0.0407,0.157,112.007,5
474,2R1K2q7c8Q3oVfW2xHqHPA,Warrior of the Night,Exmortus,Slave to the Sword,2014-02-04,5,0.5,,5.651183333333334,False,14,0.25,0.989,10,-1.339,0,0.183,2.82e-05,0.525,0.243,0.314,125.979,3
475,6KM3qvLceOiorpUo9Leyn6,Rising,Septicflesh,The Great Mass,2011,7,0.7,,3.2830999999999997,False,23,0.385,0.98,11,-4.585,1,0.0592,1.95e-05,0.88,0.142,0.21,75.023,4
476,1CNgHpT1QSirrgWpMSl9SK,The Vampire from Nazareth,Septicflesh,The Great Mass,2011,1,0.1,,4.14155,False,39,0.503,0.911,0,-6.763,1,0.0663,0.00272,0.481,0.122,0.0571,105.022,4
477,07ZnE9jj6JNckGsDjdboCm,Firstborn Son,Mistur,In Memoriam,2016-05-27,3,0.5,,9.9971,False,0,0.116,0.915,2,-4.09,1,0.0584,2.74e-06,0.884,0.106,0.169,160.691,4
478,5ulZjHCNFrNoFeTMst9GB9,Tongues of Silver,Black Fast,Terms of Surrender,2015-08-07,4,0.4444444444444444,,4.550433333333333,False,0,0.164,0.991,6,-2.943,0,0.176,1.17e-05,0.472,0.311,0.234,87.486,4
479,5bgke2Ay10iRge0FcBfuAd,The Coming Swarm,Black Fast,Terms of Surrender,2015-08-07,3,0.3333333333333333,,6.7591,False,0,0.151,0.988,8,-3.545,1,0.21,2.41e-06,0.49,0.0728,0.0593,82.958,4
480,0Ulhb1ciZL59neZfdBY0vF,Stripped,Neurosis,Souls At Zero,1992,8,0.6153846153846154,,8.003333333333334,False,13,0.216,0.501,7,-9.378,1,0.0387,0.00188,0.46,0.115,0.0989,84.424,5
481,1gnLVOkR31OOeqmELkRibO,To Crawl Under One's Skin,Neurosis,Souls At Zero,1992,1,0.07692307692307693,,7.852666666666667,False,19,0.213,0.69,2,-9.228,1,0.0636,0.00282,0.877,0.148,0.141,149.718,4
482,0J55SU2LQDDhvQ1oqWQSWf,To the Wind,Neurosis,Given to the Rising,2007-06-05,3,0.3,,7.666666666666667,False,12,0.232,0.512,2,-9.183,1,0.0425,0.00782,0.907,0.0829,0.0473,123.841,4
483,2sApFpOvdX7RKiHbShekNL,The Architect,Haken,Affinity,2016-04-29,5,0.5555555555555556,,15.668666666666667,False,35,0.309,0.905,11,-6.447,0,0.0744,0.000991,0.0394,0.0872,0.107,129.962,1
484,3Llikc7f9KKGYwbrEfAYtk,1985,Haken,Affinity,2016-04-29,3,0.3333333333333333,,9.145766666666667,False,40,0.526,0.93,6,-4.869,0,0.0527,0.000388,0.0117,0.0713,0.66,142.005,1
485,763Cdoyt04BBp8FgGuUrXO,Initiate,Haken,Affinity,2016-04-29,2,0.2222222222222222,,4.2697666666666665,False,34,0.371,0.935,11,-5.28,0,0.0689,0.00219,0.000538,0.169,0.224,100.172,4
486,3Nb3jFEObhdHcvK3CLsNdc,Sviksemi,HAM,"Svik, harmur og dauði",2011-01-01,6,0.6,,4.17185,False,0,0.161,0.882,0,-7.964,1,0.057,5.76e-05,9.37e-05,0.175,0.34,177.016,4
487,4GjKexFJR1VHTCRmQMQJyV,Dauð hóra,HAM,"Svik, harmur og dauði",2011-01-01,2,0.2,,4.2028,False,1,0.134,0.838,0,-8.01,1,0.0748,0.00021,0.00027,0.0721,0.135,186.386,4
488,4vGasaMDiFcVAKLXIuIi90,Þú Lýgur,HAM,Þú Lýgur,2017-06-13,1,1.0,,4.704883333333333,False,2,0.13,0.995,2,-3.105,1,0.125,1.03e-05,0.938,0.083,0.0463,167.092,4
489,149yvQdQVrrka1v96Oo9XG,Barbarian,The Darkness,Last of Our Kind (Deluxe Edition),2015-06-01,1,0.07142857142857142,,3.544433333333333,False,21,0.363,0.912,9,-3.352,1,0.0952,0.00342,0.0538,0.656,0.271,135.624,4
490,6BHRz6ElEHZA97JzSFQGYP,Mono No Aware,Agent Fresco,Destrier (Bonus Edition),2015-08-07,14,0.9333333333333333,,7.028433333333334,False,0,0.264,0.417,11,-10.369,1,0.0364,0.189,0.804,0.0686,0.0375,149.968,4
491,4v0X0HtvwZHTbyoxlqZJPq,Bemoan,Agent Fresco,Destrier (Bonus Edition),2015-08-07,11,0.7333333333333333,,4.006666666666667,False,0,0.466,0.736,7,-6.824,1,0.0436,0.546,0.00197,0.307,0.461,153.007,4
492,49dbTn7a38SW8aKgeq7V5k,Some Days Are for Dying,Brendon Small,Galaktikon II: Become the Storm,2017-08-25,1,0.09090909090909091,,4.2364500000000005,False,29,0.401,0.873,0,-6.251,1,0.0479,3.15e-06,0.947,0.104,0.153,90.029,4
493,2i8eJAvVOhTGBq5kwq9KRv,Blaise Bailey Finnegan III,Godspeed You! Black Emperor,Slow Riot for New Zero Kanada,1998-01-01,2,1.0,,17.752216666666666,False,31,0.273,0.313,10,-11.784,0,0.0455,0.11,0.0922,0.163,0.0399,132.899,3
494,4LCfy3sWbO58yVwjUSRcpF,Bird Song,Woman is the Earth,This Place That Contains My Spirit,2014-04-21,2,0.5,,8.475433333333333,False,1,0.121,0.946,2,-6.46,0,0.0797,5.27e-05,0.93,0.22,0.0453,96.968,4
495,34G2Xw8dPq0Wuvfcl2KIsZ,Brother of Black Smoke,Woman is the Earth,Torch of Our Final Night,2016-04-15,2,0.3333333333333333,,7.3966666666666665,False,7,0.173,0.955,7,-6.359,0,0.107,2.17e-05,0.148,0.0784,0.0947,119.236,4
496,4PvurfW8O3qxdhKYlnYHZN,La guerre sacrée,The Red Army Choir,Chants et Marches de la Grande Guerre Patriotique (1941-1945),1995-01-05,1,0.041666666666666664,,3.477333333333333,False,15,0.357,0.369,9,-12.217,0,0.0343,0.97,2.7e-05,0.129,0.264,144.467,4
497,5XLC8xoqyua4U7wJiZAWik,"Method Man (feat. Method Man, Raekwon, GZA, RZA & Ghostface Killah)",Wu-Tang Clan,Enter The Wu-Tang (36 Chambers) [Expanded Edition],1993-11-09,9,0.6,,5.842666666666667,True,60,0.903,0.519,7,-10.109,1,0.307,0.0286,0.000894,0.328,0.596,101.561,4
